pde,task,baseline,seed,split,train_size,val_size,test_size,train_shards,data_root,file_paths_summary,scalar_param_mode,pde_params_available,input_channel_names,target_channel_names,num_sensors,sensor_mode,noise_level,mask_id,backend_used,official_backend,fallback_used,backend_warning,residual_mode_counts,inference_time_total,inference_time_per_sample,inference_optimization_time_total,inference_optimization_time_per_sample,relative_l2_solution_mean,relative_l2_solution_std,relative_l2_solution_sem,relative_l2_solution_ci95,relative_l2_solution_n,relative_l2_solution_nan_count,relative_l2_input_or_coeff_mean,relative_l2_input_or_coeff_std,relative_l2_input_or_coeff_sem,relative_l2_input_or_coeff_ci95,relative_l2_input_or_coeff_n,relative_l2_input_or_coeff_nan_count,mse_mean,mse_std,mse_sem,mse_ci95,mse_n,mse_nan_count,mae_mean,mae_std,mae_sem,mae_ci95,mae_n,mae_nan_count,obs_mse_mean,obs_mse_std,obs_mse_sem,obs_mse_ci95,obs_mse_n,obs_mse_nan_count,pde_residual_mean,pde_residual_std,pde_residual_sem,pde_residual_ci95,pde_residual_n,pde_residual_nan_count,bc_residual_mean,bc_residual_std,bc_residual_sem,bc_residual_ci95,bc_residual_n,bc_residual_nan_count,ic_residual_mean,ic_residual_std,ic_residual_sem,ic_residual_ci95,ic_residual_n,ic_residual_nan_count,physics_loss_mean,physics_loss_std,physics_loss_sem,physics_loss_ci95,physics_loss_n,physics_loss_nan_count,train_time,num_params,config_path,checkpoint_path,train_history_path,commit_hash,dry_run,synthetic_data,experiment_mode,train_history
darcy,forward,fno,1,test,2,1,2,1,/home/tat512/C01Python/PDEdata,"{""test"": {""count"": 2, ""first"": [""/home/tat512/C01Python/PDEdata/darcy/darcy_1000-128-128_test.mat"", ""/home/tat512/C01Python/PDEdata/test1125/darcy_test_1000-128-128.mat""]}, ""train"": {""count"": 1, ""first"": [""/home/tat512/C01Python/PDEdata/darcy/darcy_10000-128-128_1.mat""]}, ""val"": {""count"": 1, ""first"": [""/home/tat512/C01Python/PDEdata/darcy/darcy_10000-128-128_1.mat""]}}",metadata,[],"[""a""]","[""p""]",0,none,0.0,,recfno,recfno,False,,"{""steady_dirichlet"": 2}",0.018064489995595068,0.009032244997797534,0.0,0.0,3.802274227142334,0.14419920444644432,0.10196423530578613,0.19984990119934082,2,0,nan,nan,nan,nan,0,2,0.00043914426350966096,8.852805589005345e-05,6.259878864511847e-05,0.0001226936257444322,2,0,0.020139960572123528,0.002117808014865563,0.00149751640856266,0.0029351321607828137,2,0,nan,nan,nan,nan,0,2,7754.672607421875,4753.596116258081,3361.3000488281245,6588.1480957031235,2,0,0.00030567221983801574,9.379176098332757e-06,6.632079021073877e-06,1.2998874881304799e-05,2,0,0.0,0.0,0.0,0.0,2,0,7754.6728515625,4753.595770991098,3361.2998046875,6588.1476171875,2,0,0.9940354650025256,669377,outputs/baselines/real_sanity/darcy/fno_darcy_forward_seed1_config.json,,outputs/baselines/real_sanity/darcy/fno_darcy_forward_seed1_train_history.json,1a5e6ef25b740bd29088a2d7429405fc6dc1abfa,False,False,debug,"{""train_loss"": [0.003986642346717417], ""val_loss"": [0.0005038700764998794], ""best_epoch"": 0, ""best_val_loss"": 0.0005038700764998794}"
