run_id	run_name	task_group	task	pde	baseline	seed	train_size	val_size	test_size	train_shards	num_sensors	sensor_mode	noise_level	scalar_param_mode	data_loading_mode	load_full_trajectory	batch_size	epochs	steps	refine_steps	particles	device	config	output_dir	log_dir	status_file	skip_reason
time_varying_var4d_nsnonbounded_s1_ea74c66c26e7	time_varying/var4d/nsnonbounded/seed=1/sensors=50/time_varying/noise=0.0	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	50	time_varying	0.0	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=50/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_ea74c66c26e7	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_ea74c66c26e7	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=50/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_ea74c66c26e7/run.status.json	
time_varying_var4d_nsnonbounded_s1_47229c8b243c	time_varying/var4d/nsnonbounded/seed=1/sensors=50/time_varying/noise=0.01	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	50	time_varying	0.01	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=50/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_47229c8b243c	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_47229c8b243c	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=50/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_47229c8b243c/run.status.json	
time_varying_var4d_nsnonbounded_s1_bf412e1b2b02	time_varying/var4d/nsnonbounded/seed=1/sensors=50/time_varying/noise=0.05	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	50	time_varying	0.05	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=50/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_bf412e1b2b02	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_bf412e1b2b02	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=50/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_bf412e1b2b02/run.status.json	
time_varying_var4d_nsnonbounded_s1_43e27ee207f5	time_varying/var4d/nsnonbounded/seed=1/sensors=100/time_varying/noise=0.0	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	100	time_varying	0.0	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=100/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_43e27ee207f5	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_43e27ee207f5	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=100/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_43e27ee207f5/run.status.json	
time_varying_var4d_nsnonbounded_s1_04be9904931e	time_varying/var4d/nsnonbounded/seed=1/sensors=100/time_varying/noise=0.01	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	100	time_varying	0.01	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=100/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_04be9904931e	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_04be9904931e	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=100/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_04be9904931e/run.status.json	
time_varying_var4d_nsnonbounded_s1_8e5a8d4df4a3	time_varying/var4d/nsnonbounded/seed=1/sensors=100/time_varying/noise=0.05	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	100	time_varying	0.05	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=100/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_8e5a8d4df4a3	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_8e5a8d4df4a3	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=100/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_8e5a8d4df4a3/run.status.json	
time_varying_var4d_nsnonbounded_s1_8a8b5bf9435a	time_varying/var4d/nsnonbounded/seed=1/sensors=250/time_varying/noise=0.0	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	250	time_varying	0.0	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=250/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_8a8b5bf9435a	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_8a8b5bf9435a	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=250/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_8a8b5bf9435a/run.status.json	
time_varying_var4d_nsnonbounded_s1_49af403deaba	time_varying/var4d/nsnonbounded/seed=1/sensors=250/time_varying/noise=0.01	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	250	time_varying	0.01	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=250/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_49af403deaba	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_49af403deaba	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=250/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_49af403deaba/run.status.json	
time_varying_var4d_nsnonbounded_s1_a84ed7fd6440	time_varying/var4d/nsnonbounded/seed=1/sensors=250/time_varying/noise=0.05	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	250	time_varying	0.05	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=250/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_a84ed7fd6440	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_a84ed7fd6440	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=250/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_a84ed7fd6440/run.status.json	
time_varying_var4d_nsnonbounded_s1_6ab0c0edb0e9	time_varying/var4d/nsnonbounded/seed=1/sensors=500/time_varying/noise=0.0	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	500	time_varying	0.0	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=500/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_6ab0c0edb0e9	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_6ab0c0edb0e9	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=500/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_6ab0c0edb0e9/run.status.json	
time_varying_var4d_nsnonbounded_s1_572ab8888349	time_varying/var4d/nsnonbounded/seed=1/sensors=500/time_varying/noise=0.01	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	500	time_varying	0.01	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=500/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_572ab8888349	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_572ab8888349	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=500/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_572ab8888349/run.status.json	
time_varying_var4d_nsnonbounded_s1_a08ed19495c0	time_varying/var4d/nsnonbounded/seed=1/sensors=500/time_varying/noise=0.05	time_varying	sparse_solution	nsnonbounded	var4d	1	50000	0	1000	5	500	time_varying	0.05	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=500/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_a08ed19495c0	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s1_a08ed19495c0	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=1/sensors=500/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s1_a08ed19495c0/run.status.json	
time_varying_var4d_nsnonbounded_s2_dc6f3f990ccf	time_varying/var4d/nsnonbounded/seed=2/sensors=50/time_varying/noise=0.0	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	50	time_varying	0.0	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=50/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_dc6f3f990ccf	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_dc6f3f990ccf	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=50/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_dc6f3f990ccf/run.status.json	
time_varying_var4d_nsnonbounded_s2_6c0f183e3545	time_varying/var4d/nsnonbounded/seed=2/sensors=50/time_varying/noise=0.01	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	50	time_varying	0.01	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=50/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_6c0f183e3545	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_6c0f183e3545	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=50/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_6c0f183e3545/run.status.json	
time_varying_var4d_nsnonbounded_s2_58bff3c1b450	time_varying/var4d/nsnonbounded/seed=2/sensors=50/time_varying/noise=0.05	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	50	time_varying	0.05	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=50/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_58bff3c1b450	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_58bff3c1b450	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=50/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_58bff3c1b450/run.status.json	
time_varying_var4d_nsnonbounded_s2_b211643c25a6	time_varying/var4d/nsnonbounded/seed=2/sensors=100/time_varying/noise=0.0	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	100	time_varying	0.0	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=100/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_b211643c25a6	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_b211643c25a6	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=100/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_b211643c25a6/run.status.json	
time_varying_var4d_nsnonbounded_s2_c884acf44656	time_varying/var4d/nsnonbounded/seed=2/sensors=100/time_varying/noise=0.01	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	100	time_varying	0.01	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=100/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_c884acf44656	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_c884acf44656	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=100/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_c884acf44656/run.status.json	
time_varying_var4d_nsnonbounded_s2_96d9ce732294	time_varying/var4d/nsnonbounded/seed=2/sensors=100/time_varying/noise=0.05	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	100	time_varying	0.05	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=100/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_96d9ce732294	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_96d9ce732294	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=100/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_96d9ce732294/run.status.json	
time_varying_var4d_nsnonbounded_s2_cf65b08ec558	time_varying/var4d/nsnonbounded/seed=2/sensors=250/time_varying/noise=0.0	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	250	time_varying	0.0	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=250/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_cf65b08ec558	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_cf65b08ec558	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=250/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_cf65b08ec558/run.status.json	
time_varying_var4d_nsnonbounded_s2_4eaa925196d0	time_varying/var4d/nsnonbounded/seed=2/sensors=250/time_varying/noise=0.01	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	250	time_varying	0.01	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=250/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_4eaa925196d0	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_4eaa925196d0	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=250/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_4eaa925196d0/run.status.json	
time_varying_var4d_nsnonbounded_s2_5c4e7e064924	time_varying/var4d/nsnonbounded/seed=2/sensors=250/time_varying/noise=0.05	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	250	time_varying	0.05	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=250/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_5c4e7e064924	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_5c4e7e064924	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=250/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_5c4e7e064924/run.status.json	
time_varying_var4d_nsnonbounded_s2_890c6f673f6a	time_varying/var4d/nsnonbounded/seed=2/sensors=500/time_varying/noise=0.0	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	500	time_varying	0.0	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=500/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_890c6f673f6a	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_890c6f673f6a	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=500/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_890c6f673f6a/run.status.json	
time_varying_var4d_nsnonbounded_s2_4ad76c377389	time_varying/var4d/nsnonbounded/seed=2/sensors=500/time_varying/noise=0.01	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	500	time_varying	0.01	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=500/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_4ad76c377389	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_4ad76c377389	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=500/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_4ad76c377389/run.status.json	
time_varying_var4d_nsnonbounded_s2_16c5f95df186	time_varying/var4d/nsnonbounded/seed=2/sensors=500/time_varying/noise=0.05	time_varying	sparse_solution	nsnonbounded	var4d	2	50000	0	1000	5	500	time_varying	0.05	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=500/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_16c5f95df186	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s2_16c5f95df186	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=2/sensors=500/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s2_16c5f95df186/run.status.json	
time_varying_var4d_nsnonbounded_s3_88fef2f78a76	time_varying/var4d/nsnonbounded/seed=3/sensors=50/time_varying/noise=0.0	time_varying	sparse_solution	nsnonbounded	var4d	3	50000	0	1000	5	50	time_varying	0.0	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=50/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_88fef2f78a76	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s3_88fef2f78a76	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=50/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_88fef2f78a76/run.status.json	
time_varying_var4d_nsnonbounded_s3_af305573b90c	time_varying/var4d/nsnonbounded/seed=3/sensors=50/time_varying/noise=0.01	time_varying	sparse_solution	nsnonbounded	var4d	3	50000	0	1000	5	50	time_varying	0.01	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=50/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_af305573b90c	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s3_af305573b90c	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=50/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_af305573b90c/run.status.json	
time_varying_var4d_nsnonbounded_s3_d87b5c1000ff	time_varying/var4d/nsnonbounded/seed=3/sensors=50/time_varying/noise=0.05	time_varying	sparse_solution	nsnonbounded	var4d	3	50000	0	1000	5	50	time_varying	0.05	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=50/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_d87b5c1000ff	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s3_d87b5c1000ff	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=50/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_d87b5c1000ff/run.status.json	
time_varying_var4d_nsnonbounded_s3_b2a974f604a6	time_varying/var4d/nsnonbounded/seed=3/sensors=100/time_varying/noise=0.0	time_varying	sparse_solution	nsnonbounded	var4d	3	50000	0	1000	5	100	time_varying	0.0	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=100/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_b2a974f604a6	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s3_b2a974f604a6	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=100/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_b2a974f604a6/run.status.json	
time_varying_var4d_nsnonbounded_s3_e767b20ea16f	time_varying/var4d/nsnonbounded/seed=3/sensors=100/time_varying/noise=0.01	time_varying	sparse_solution	nsnonbounded	var4d	3	50000	0	1000	5	100	time_varying	0.01	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=100/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_e767b20ea16f	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s3_e767b20ea16f	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=100/mode=time_varying/noise=0_01/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_e767b20ea16f/run.status.json	
time_varying_var4d_nsnonbounded_s3_728a446df8c7	time_varying/var4d/nsnonbounded/seed=3/sensors=100/time_varying/noise=0.05	time_varying	sparse_solution	nsnonbounded	var4d	3	50000	0	1000	5	100	time_varying	0.05	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=100/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_728a446df8c7	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s3_728a446df8c7	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=100/mode=time_varying/noise=0_05/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_728a446df8c7/run.status.json	
time_varying_var4d_nsnonbounded_s3_e40204dcad6d	time_varying/var4d/nsnonbounded/seed=3/sensors=250/time_varying/noise=0.0	time_varying	sparse_solution	nsnonbounded	var4d	3	50000	0	1000	5	250	time_varying	0.0	metadata	lazy	True	1	1	500	0	0	cuda	baselines/configs/paper.yaml	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=250/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_e40204dcad6d	outputs/baselines_large/logs/task_group=time_varying/run=time_varying_var4d_nsnonbounded_s3_e40204dcad6d	outputs/baselines_large/runs/task_group=time_varying/pde=nsnonbounded/baseline=var4d/task=sparse_solution/seed=3/sensors=250/mode=time_varying/noise=0/scalar=metadata/run=time_varying_var4d_nsnonbounded_s3_e40204dcad6d/run.status.json	
