pde,task,baseline,seed,split,train_size,train_requested_size,effective_train_size,train_size_loaded_for_fit,train_size_loaded_for_spec,val_size,val_requested_size,val_split_source,val_from_train_offset,test_size,train_shards,data_loading_mode,load_full_trajectory,loaded_full_trajectory,train_size_requested,train_size_loaded_in_memory,data_root,file_paths_summary,scalar_param_mode,scalar_param_mode_requested,scalar_param_mode_effective,scalar_params_used_as_input,pde_params_available,input_channel_names,target_channel_names,num_sensors,requested_sensor_mode,effective_sensor_mode,sensor_mode,time_varying_sensor_valid,noise_level,mask_id,backend_used,official_backend,fallback_used,backend_warning,metric_granularity,batch_count,residual_mode_counts,assimilation_mode_counts,inference_time_total,inference_time_per_sample,inference_optimization_time_total,inference_optimization_time_per_sample,relative_l2_solution_mean,relative_l2_solution_std,relative_l2_solution_sem,relative_l2_solution_ci95,relative_l2_solution_n,relative_l2_solution_nan_count,relative_l2_input_or_coeff_mean,relative_l2_input_or_coeff_std,relative_l2_input_or_coeff_sem,relative_l2_input_or_coeff_ci95,relative_l2_input_or_coeff_n,relative_l2_input_or_coeff_nan_count,mse_mean,mse_std,mse_sem,mse_ci95,mse_n,mse_nan_count,mae_mean,mae_std,mae_sem,mae_ci95,mae_n,mae_nan_count,obs_mse_mean,obs_mse_std,obs_mse_sem,obs_mse_ci95,obs_mse_n,obs_mse_nan_count,obs_mse_clean_mean,obs_mse_clean_std,obs_mse_clean_sem,obs_mse_clean_ci95,obs_mse_clean_n,obs_mse_clean_nan_count,obs_mse_noisy_mean,obs_mse_noisy_std,obs_mse_noisy_sem,obs_mse_noisy_ci95,obs_mse_noisy_n,obs_mse_noisy_nan_count,pde_residual_mean,pde_residual_std,pde_residual_sem,pde_residual_ci95,pde_residual_n,pde_residual_nan_count,bc_residual_mean,bc_residual_std,bc_residual_sem,bc_residual_ci95,bc_residual_n,bc_residual_nan_count,ic_residual_mean,ic_residual_std,ic_residual_sem,ic_residual_ci95,ic_residual_n,ic_residual_nan_count,physics_loss_mean,physics_loss_std,physics_loss_sem,physics_loss_ci95,physics_loss_n,physics_loss_nan_count,train_time,num_params,config_path,checkpoint_path,train_history_path,commit_hash,dry_run,synthetic_data,experiment_mode,train_history
heat,forward,fno,1,test,8,8,8,8,8,2,2,synthetic_independent_val,,4,5,eager,False,False,8,8,/home/tat512/C01Python/PDEdata,"{""test"": {""count"": 0, ""first"": []}, ""train"": {""count"": 0, ""first"": []}, ""val"": {""count"": 0, ""first"": []}}",metadata,metadata,metadata,False,"[""alpha""]","[""u0""]","[""uT""]",0,none,none,none,True,0.0,,recfno,recfno,False,,per_sample,2,"{""two_level"": 4}",{},0.014296013046987355,0.0035740032617468387,0.0,0.0,1.0003783404827118,0.00026370047598553756,0.00013185023799276878,0.0002584264664658268,4,0,nan,nan,nan,nan,0,4,1.007819652557373,0.03684051908548408,0.01842025954274204,0.0361037087037744,4,0,0.8011413067579269,0.006783817288473496,0.003391908644236748,0.006648140942704026,4,0,nan,nan,nan,nan,0,4,nan,nan,nan,nan,0,4,nan,nan,nan,nan,0,4,7.354921340942383,0.4014765261835543,0.20073826309177714,0.39344699565988317,4,0,1.6809380948543549,0.07051383814404244,0.03525691907202122,0.0691035613811616,4,0,0.0,0.0,0.0,0.0,4,0,9.03585934638977,0.40038594531550836,0.20019297265775418,0.39237822640919817,4,0,0.8727387230028398,669377,outputs/baselines/smoke/fno_heat_forward_seed1_config.json,,outputs/baselines/smoke/fno_heat_forward_seed1_train_history.json,37159e8ecef6f05d27890d58a5ee779470131a38,True,True,smoke,"{""train_loss"": [1.0098482370376587], ""val_loss"": [1.0220311880111694], ""best_epoch"": 0, ""best_val_loss"": 1.0220311880111694}"
